# Age =     0.037774
# [Fe/H]_init  =     0.133103
# ranom =     0.000000
# Mass         Radius         logL           logg           Teff           [Fe/H]_surf    Radius_0       Teff_0         logg_0         Xc             
     1.80850029     1.55369318     1.00964904     4.31233644  8286.15527344     0.12997250     1.55369318  8286.15527344     4.31233644     0.69686574
     1.80918419     1.55390811     1.01033890     4.31238127  8288.86718750     0.12997250     1.55390811  8288.86718750     4.31238127     0.69685692
     1.80986810     1.55412233     1.01102829     4.31242514  8291.57519531     0.12997250     1.55412233  8291.57519531     4.31242514     0.69684827
     1.81055200     1.55433488     1.01171708     4.31246996  8294.28417969     0.12997250     1.55433488  8294.28417969     4.31246996     0.69683987
     1.81123590     1.55454600     1.01240456     4.31251669  8296.98925781     0.12997250     1.55454600  8296.98925781     4.31251669     0.69683135
     1.81191993     1.55475485     1.01309133     4.31256342  8299.70898438     0.12997250     1.55475485  8299.70898438     4.31256342     0.69682294
     1.81260383     1.55496168     1.01377690     4.31261206  8302.41601562     0.12997250     1.55496168  8302.41601562     4.31261206     0.69681466
     1.81328773     1.55516589     1.01446152     4.31266165  8305.14160156     0.12997250     1.55516589  8305.14160156     4.31266165     0.69680637
     1.81397164     1.55536759     1.01514506     4.31271267  8307.85449219     0.12997250     1.55536759  8307.85449219     4.31271267     0.69679809
     1.81465554     1.55556726     1.01582789     4.31276417  8310.57324219     0.12997250     1.55556726  8310.57324219     4.31276417     0.69678968
     1.81533957     1.55576503     1.01651001     4.31281853  8313.31152344     0.12997250     1.55576503  8313.31152344     4.31281853     0.69678134
     1.81602347     1.55596089     1.01719117     4.31287146  8316.04101562     0.12997250     1.55596089  8316.04101562     4.31287146     0.69677275
     1.81670737     1.55615628     1.01787186     4.31292629  8318.78125000     0.12997250     1.55615628  8318.78125000     4.31292629     0.69676393
     1.81739128     1.55635095     1.01855242     4.31298065  8321.53027344     0.12997252     1.55635095  8321.53027344     4.31298065     0.69675493
     1.81807518     1.55654621     1.01923263     4.31303549  8324.26269531     0.12997249     1.55654621  8324.26269531     4.31303549     0.69674563
     1.81875920     1.55674219     1.01991320     4.31308842  8327.00097656     0.12997252     1.55674219  8327.00097656     4.31308842     0.69673634
     1.81944311     1.55694032     1.02059376     4.31314087  8329.73925781     0.12997250     1.55694032  8329.73925781     4.31314087     0.69672656
     1.82012701     1.55714095     1.02127504     4.31319237  8332.47460938     0.12997250     1.55714095  8332.47460938     4.31319237     0.69671655
     1.82081091     1.55734456     1.02195692     4.31324196  8335.20605469     0.12997250     1.55734456  8335.20605469     4.31324196     0.69670635
     1.82149482     1.55755138     1.02263927     4.31328917  8337.91992188     0.12997250     1.55755138  8337.91992188     4.31328917     0.69669598
     1.82217884     1.55776191     1.02332258     4.31333542  8340.64355469     0.12997250     1.55776191  8340.64355469     4.31333542     0.69668549
     1.82286274     1.55797565     1.02400661     4.31337976  8343.36816406     0.12997250     1.55797565  8343.36816406     4.31337976     0.69667494
     1.82354665     1.55819273     1.02469110     4.31342173  8346.07128906     0.12997250     1.55819273  8346.07128906     4.31342173     0.69666439
     1.82423055     1.55841196     1.02537620     4.31346321  8348.77929688     0.12997250     1.55841196  8348.77929688     4.31346321     0.69665372
     1.82491446     1.55863392     1.02606153     4.31350231  8351.50195312     0.12997250     1.55863392  8351.50195312     4.31350231     0.69664323
     1.82559848     1.55885768     1.02674723     4.31354046  8354.19921875     0.12997252     1.55885768  8354.19921875     4.31354046     0.69663286
     1.82628238     1.55908310     1.02743328     4.31357861  8356.90039062     0.12997250     1.55908310  8356.90039062     4.31357861     0.69662261
     1.82696629     1.55930912     1.02811897     4.31361532  8359.59863281     0.12997250     1.55930912  8359.59863281     4.31361532     0.69661242
     1.82765019     1.55953598     1.02880502     4.31365252  8362.28808594     0.12997250     1.55953598  8362.28808594     4.31365252     0.69660246
     1.82833409     1.55976284     1.02949023     4.31368923  8364.99707031     0.12997252     1.55976284  8364.99707031     4.31368923     0.69659287
     1.82901812     1.55998874     1.03017521     4.31372547  8367.69335938     0.12997252     1.55998874  8367.69335938     4.31372547     0.69658357
     1.82970202     1.56021392     1.03085935     4.31376314  8370.38085938     0.12997252     1.56021392  8370.38085938     4.31376314     0.69657433
     1.83038592     1.56043708     1.03154230     4.31380177  8373.08300781     0.12997250     1.56043708  8373.08300781     4.31380177     0.69656557
     1.83106983     1.56065810     1.03222418     4.31384087  8375.77734375     0.12997250     1.56065810  8375.77734375     4.31384087     0.69655710
     1.83175373     1.56087613     1.03290498     4.31388235  8378.48144531     0.12997250     1.56087613  8378.48144531     4.31388235     0.69654882
     1.83243775     1.56109095     1.03358424     4.31392431  8381.18652344     0.12997250     1.56109095  8381.18652344     4.31392431     0.69654077
     1.83312166     1.56130207     1.03426182     4.31396914  8383.89746094     0.12997252     1.56130207  8383.89746094     4.31396914     0.69653296
     1.83380556     1.56150925     1.03493774     4.31401634  8386.61328125     0.12997250     1.56150925  8386.61328125     4.31401634     0.69652557
     1.83448946     1.56171310     1.03561223     4.31406355  8389.32519531     0.12997252     1.56171310  8389.32519531     4.31406355     0.69651818
     1.83517337     1.56191313     1.03628540     4.31411457  8392.05273438     0.12997252     1.56191313  8392.05273438     4.31411457     0.69651097
     1.83585739     1.56210971     1.03695750     4.31416655  8394.75683594     0.12997250     1.56210971  8394.75683594     4.31416655     0.69650370
     1.83654130     1.56230366     1.03762805     4.31422043  8397.49511719     0.12997252     1.56230366  8397.49511719     4.31422043     0.69649655
     1.83722520     1.56249487     1.03829753     4.31427670  8400.21972656     0.12997252     1.56249487  8400.21972656     4.31427670     0.69648927
     1.83790910     1.56268454     1.03896654     4.31433153  8402.94628906     0.12997252     1.56268454  8402.94628906     4.31433153     0.69648176
     1.83859301     1.56287313     1.03963470     4.31438732  8405.68164062     0.12997252     1.56287313  8405.68164062     4.31438732     0.69647425
     1.83927703     1.56306148     1.04030263     4.31444454  8408.40039062     0.12997252     1.56306148  8408.40039062     4.31444454     0.69646639
     1.83996093     1.56324995     1.04097044     4.31450081  8411.12890625     0.12997252     1.56324995  8411.12890625     4.31450081     0.69645834
     1.84064484     1.56344008     1.04163790     4.31455708  8413.85839844     0.12997252     1.56344008  8413.85839844     4.31455708     0.69644994
     1.84132874     1.56363118     1.04230535     4.31461239  8416.57421875     0.12997252     1.56363118  8416.57421875     4.31461239     0.69644129
     1.84201264     1.56382465     1.04297280     4.31466627  8419.28222656     0.12997250     1.56382465  8419.28222656     4.31466627     0.69643211
     1.84269667     1.56402016     1.04364073     4.31471968  8422.00097656     0.12997252     1.56402016  8422.00097656     4.31471968     0.69642293
     1.84338057     1.56421804     1.04430807     4.31477022  8424.69238281     0.12997252     1.56421804  8424.69238281     4.31477022     0.69641334
     1.84406447     1.56441784     1.04497576     4.31482077  8427.39355469     0.12997252     1.56441784  8427.39355469     4.31482077     0.69640326
     1.84474838     1.56462073     1.04564345     4.31487036  8430.09082031     0.12997252     1.56462073  8430.09082031     4.31487036     0.69639325
     1.84543228     1.56482565     1.04631090     4.31491804  8432.77148438     0.12997250     1.56482565  8432.77148438     4.31491804     0.69638294
     1.84611630     1.56503308     1.04697835     4.31496429  8435.44238281     0.12997250     1.56503308  8435.44238281     4.31496429     0.69637251
     1.84680021     1.56524301     1.04764605     4.31500959  8438.11523438     0.12997249     1.56524301  8438.11523438     4.31500959     0.69636172
     1.84748411     1.56545472     1.04831338     4.31505299  8440.78808594     0.12997252     1.56545472  8440.78808594     4.31505299     0.69635123
     1.84816802     1.56566834     1.04898012     4.31509638  8443.43457031     0.12997249     1.56566834  8443.43457031     4.31509638     0.69634044
     1.84885192     1.56588411     1.04964733     4.31513882  8446.10546875     0.12997252     1.56588411  8446.10546875     4.31513882     0.69632989
     1.84953594     1.56610072     1.05031395     4.31517935  8448.74804688     0.12997250     1.56610072  8448.74804688     4.31517935     0.69631922
     1.85021985     1.56631863     1.05098021     4.31521988  8451.39257812     0.12997250     1.56631863  8451.39257812     4.31521988     0.69630879
     1.85090375     1.56653666     1.05164587     4.31525898  8454.04687500     0.12997250     1.56653666  8454.04687500     4.31525898     0.69629878
     1.85158777     1.56675494     1.05231106     4.31529903  8456.69238281     0.12997250     1.56675494  8456.69238281     4.31529903     0.69628894
     1.85227156     1.56697226     1.05297565     4.31533909  8459.33984375     0.12997250     1.56697226  8459.33984375     4.31533909     0.69627947
     1.85295558     1.56718874     1.05363953     4.31537914  8461.97753906     0.12997252     1.56718874  8461.97753906     4.31537914     0.69627041
     1.85363948     1.56740379     1.05430293     4.31542015  8464.62597656     0.12997252     1.56740379  8464.62597656     4.31542015     0.69626182
     1.85432339     1.56761706     1.05496538     4.31546259  8467.28027344     0.12997250     1.56761706  8467.28027344     4.31546259     0.69625360
     1.85500741     1.56782758     1.05562699     4.31550550  8469.92968750     0.12997252     1.56782758  8469.92968750     4.31550550     0.69624591
     1.85569119     1.56803644     1.05628788     4.31554937  8472.58496094     0.12997250     1.56803644  8472.58496094     4.31554937     0.69623834
     1.85637522     1.56824231     1.05694830     4.31559467  8475.22753906     0.12997250     1.56824231  8475.22753906     4.31559467     0.69623113
     1.85705912     1.56844521     1.05760789     4.31564188  8477.89355469     0.12997250     1.56844521  8477.89355469     4.31564188     0.69622415
     1.85774302     1.56864655     1.05826724     4.31569004  8480.56640625     0.12997250     1.56864655  8480.56640625     4.31569004     0.69621688
     1.85842705     1.56884599     1.05892611     4.31573915  8483.23437500     0.12997250     1.56884599  8483.23437500     4.31573915     0.69620973
     1.85911083     1.56904411     1.05958474     4.31578875  8485.91210938     0.12997250     1.56904411  8485.91210938     4.31578875     0.69620234
     1.85979486     1.56924176     1.06024361     4.31583881  8488.58691406     0.12997250     1.56924176  8488.58691406     4.31583881     0.69619459
     1.86047876     1.56943965     1.06090248     4.31589031  8491.27148438     0.12997250     1.56943965  8491.27148438     4.31589031     0.69618660
     1.86116266     1.56963849     1.06156170     4.31593895  8493.94726562     0.12997250     1.56963849  8493.94726562     4.31593895     0.69617808
     1.86184669     1.56983888     1.06222129     4.31598759  8496.62402344     0.12997252     1.56983888  8496.62402344     4.31598759     0.69616926
