# Age =     0.033074
# [Fe/H]_init  =     0.133103
# ranom =     0.000000
# Mass         Radius         logL           logg           Teff           [Fe/H]_surf    Radius_0       Teff_0         logg_0         Xc             
     1.89946270     1.58047664     1.09770238     4.31880999  8642.81640625     0.12997250     1.58047664  8642.81640625     4.31880999     0.69714379
     1.90014648     1.58073366     1.09835696     4.31882668  8645.37402344     0.12997250     1.58073366  8645.37402344     4.31882668     0.69713509
     1.90083051     1.58098876     1.09901106     4.31884193  8647.94238281     0.12997250     1.58098876  8647.94238281     4.31884193     0.69712663
     1.90151441     1.58124208     1.09966457     4.31886005  8650.50097656     0.12997250     1.58124208  8650.50097656     4.31886005     0.69711804
     1.90219831     1.58149362     1.10031772     4.31887817  8653.07128906     0.12997249     1.58149362  8653.07128906     4.31887817     0.69710988
     1.90288234     1.58174407     1.10097003     4.31889629  8655.63671875     0.12997250     1.58174407  8655.63671875     4.31889629     0.69710165
     1.90356612     1.58199358     1.10162187     4.31891632  8658.21289062     0.12997250     1.58199358  8658.21289062     4.31891632     0.69709367
     1.90425014     1.58224142     1.10227382     4.31893682  8660.78906250     0.12997250     1.58224142  8660.78906250     4.31893682     0.69708550
     1.90493405     1.58248854     1.10292459     4.31895781  8663.36132812     0.12997250     1.58248854  8663.36132812     4.31895781     0.69707745
     1.90561795     1.58273482     1.10357511     4.31897879  8665.94433594     0.12997252     1.58273482  8665.94433594     4.31897879     0.69706953
     1.90630198     1.58297980     1.10422528     4.31900072  8668.51855469     0.12997250     1.58297980  8668.51855469     4.31900072     0.69706154
     1.90698576     1.58322442     1.10487485     4.31902313  8671.10351562     0.12997252     1.58322442  8671.10351562     4.31902313     0.69705337
     1.90766978     1.58346832     1.10552359     4.31904459  8673.67382812     0.12997249     1.58346832  8673.67382812     4.31904459     0.69704521
     1.90835369     1.58371162     1.10617232     4.31906796  8676.25488281     0.12997252     1.58371162  8676.25488281     4.31906796     0.69703728
     1.90903759     1.58395410     1.10682034     4.31908941  8678.83203125     0.12997252     1.58395410  8678.83203125     4.31908941     0.69702905
     1.90972161     1.58419657     1.10746801     4.31911421  8681.41503906     0.12997252     1.58419657  8681.41503906     4.31911421     0.69702059
     1.91040540     1.58443832     1.10811508     4.31913710  8683.98925781     0.12997252     1.58443832  8683.98925781     4.31913710     0.69701219
     1.91108942     1.58467984     1.10876203     4.31916046  8686.56347656     0.12997252     1.58467984  8686.56347656     4.31916046     0.69700378
     1.91177332     1.58492076     1.10940802     4.31918383  8689.13964844     0.12997252     1.58492076  8689.13964844     4.31918383     0.69699508
     1.91245723     1.58516169     1.11005366     4.31920815  8691.71582031     0.12997252     1.58516169  8691.71582031     4.31920815     0.69698626
     1.91314125     1.58540201     1.11069894     4.31923151  8694.28808594     0.12997252     1.58540201  8694.28808594     4.31923151     0.69697750
     1.91382504     1.58564246     1.11134338     4.31925583  8696.86132812     0.12997252     1.58564246  8696.86132812     4.31925583     0.69696844
     1.91450906     1.58588243     1.11198771     4.31927967  8699.41992188     0.12997250     1.58588243  8699.41992188     4.31927967     0.69695926
     1.91519296     1.58612204     1.11263132     4.31930351  8701.99511719     0.12997252     1.58612204  8701.99511719     4.31930351     0.69695008
     1.91587687     1.58636141     1.11327434     4.31932735  8704.56542969     0.12997250     1.58636141  8704.56542969     4.31932735     0.69694066
     1.91656089     1.58660066     1.11391687     4.31935167  8707.12207031     0.12997250     1.58660066  8707.12207031     4.31935167     0.69693106
     1.91724467     1.58683920     1.11455858     4.31937695  8709.69433594     0.12997252     1.58683920  8709.69433594     4.31937695     0.69692141
     1.91792870     1.58707738     1.11520004     4.31940126  8712.25292969     0.12997250     1.58707738  8712.25292969     4.31940126     0.69691151
     1.91861260     1.58731472     1.11584044     4.31942606  8714.80761719     0.12997250     1.58731472  8714.80761719     4.31942606     0.69690168
     1.91929650     1.58755136     1.11648023     4.31945181  8717.36718750     0.12997250     1.58755136  8717.36718750     4.31945181     0.69689149
     1.91998053     1.58778727     1.11711931     4.31947756  8719.92285156     0.12997250     1.58778727  8719.92285156     4.31947756     0.69688159
     1.92066431     1.58802211     1.11775720     4.31950426  8722.48437500     0.12997250     1.58802211  8722.48437500     4.31950426     0.69687146
     1.92134833     1.58825552     1.11839473     4.31953096  8725.03222656     0.12997249     1.58825552  8725.03222656     4.31953096     0.69686139
     1.92203224     1.58848727     1.11903107     4.31955910  8727.58593750     0.12997250     1.58848727  8727.58593750     4.31955910     0.69685143
     1.92271614     1.58871770     1.11966681     4.31958675  8730.14941406     0.12997250     1.58871770  8730.14941406     4.31958675     0.69684142
     1.92340016     1.58894718     1.12030172     4.31961584  8732.70898438     0.12997250     1.58894718  8732.70898438     4.31961584     0.69683158
     1.92408395     1.58917570     1.12093544     4.31964588  8735.26953125     0.12997250     1.58917570  8735.26953125     4.31964588     0.69682187
     1.92476797     1.58940279     1.12156916     4.31967592  8737.82128906     0.12997250     1.58940279  8737.82128906     4.31967592     0.69681221
     1.92545187     1.58962858     1.12220180     4.31970787  8740.37792969     0.12997250     1.58962858  8740.37792969     4.31970787     0.69680279
     1.92613578     1.58985353     1.12283373     4.31973839  8742.93652344     0.12997249     1.58985353  8742.93652344     4.31973839     0.69679326
     1.92681980     1.59007764     1.12346530     4.31977034  8745.50390625     0.12997250     1.59007764  8745.50390625     4.31977034     0.69678372
     1.92750359     1.59030008     1.12409592     4.31980181  8748.05859375     0.12997250     1.59030008  8748.05859375     4.31980181     0.69677442
     1.92818761     1.59052157     1.12472630     4.31983614  8750.61914062     0.12997249     1.59052157  8750.61914062     4.31983614     0.69676512
     1.92887151     1.59074175     1.12535584     4.31986904  8753.17480469     0.12997249     1.59074175  8753.17480469     4.31986904     0.69675577
     1.92955542     1.59096038     1.12598515     4.31990290  8755.75097656     0.12997250     1.59096038  8755.75097656     4.31990290     0.69674647
     1.93023944     1.59117746     1.12661362     4.31993914  8758.31835938     0.12997250     1.59117746  8758.31835938     4.31993914     0.69673723
     1.93092322     1.59139252     1.12724185     4.31997442  8760.90527344     0.12997250     1.59139252  8760.90527344     4.31997442     0.69672793
     1.93160725     1.59160542     1.12786913     4.32001209  8763.47363281     0.12997250     1.59160542  8763.47363281     4.32001209     0.69671869
     1.93229115     1.59181595     1.12849605     4.32005024  8766.06738281     0.12997250     1.59181595  8766.06738281     4.32005024     0.69670933
     1.93297505     1.59202397     1.12912238     4.32008934  8768.65722656     0.12997250     1.59202397  8768.65722656     4.32008934     0.69670004
     1.93365908     1.59222984     1.12974811     4.32012939  8771.25195312     0.12997250     1.59222984  8771.25195312     4.32012939     0.69669098
     1.93434286     1.59243321     1.13037336     4.32017136  8773.85253906     0.12997250     1.59243321  8773.85253906     4.32017136     0.69668198
     1.93502688     1.59263515     1.13099849     4.32021427  8776.46386719     0.12997250     1.59263515  8776.46386719     4.32021427     0.69667310
     1.93571079     1.59283555     1.13162339     4.32025814  8779.07031250     0.12997250     1.59283555  8779.07031250     4.32025814     0.69666445
     1.93639469     1.59303522     1.13224840     4.32030106  8781.67382812     0.12997250     1.59303522  8781.67382812     4.32030106     0.69665599
     1.93707871     1.59323490     1.13287389     4.32034540  8784.30175781     0.12997250     1.59323490  8784.30175781     4.32034540     0.69664770
     1.93776250     1.59343588     1.13349950     4.32038879  8786.90136719     0.12997250     1.59343588  8786.90136719     4.32038879     0.69663954
     1.93844652     1.59363842     1.13412595     4.32043076  8789.53515625     0.12997252     1.59363842  8789.53515625     4.32043076     0.69663161
     1.93913043     1.59384441     1.13475382     4.32047129  8792.13671875     0.12997250     1.59384441  8792.13671875     4.32047129     0.69662386
     1.93981433     1.59405434     1.13538277     4.32050943  8794.74316406     0.12997250     1.59405434  8794.74316406     4.32050943     0.69661629
     1.94049835     1.59426987     1.13601375     4.32054472  8797.35546875     0.12997250     1.59426987  8797.35546875     4.32054472     0.69660878
     1.94118214     1.59449148     1.13664615     4.32057762  8799.95410156     0.12997250     1.59449148  8799.95410156     4.32057762     0.69660127
     1.94186616     1.59471929     1.13728070     4.32060671  8802.52929688     0.12997250     1.59471929  8802.52929688     4.32060671     0.69659376
     1.94255006     1.59495366     1.13791668     4.32063198  8805.11523438     0.12997250     1.59495366  8805.11523438     4.32063198     0.69658619
     1.94323397     1.59519434     1.13855481     4.32065392  8807.67285156     0.12997250     1.59519434  8807.67285156     4.32065392     0.69657850
     1.94391799     1.59544134     1.13919425     4.32067347  8810.24511719     0.12997250     1.59544134  8810.24511719     4.32067347     0.69657093
     1.94460177     1.59569454     1.13983512     4.32068920  8812.79492188     0.12997250     1.59569454  8812.79492188     4.32068920     0.69656307
     1.94528580     1.59595323     1.14047766     4.32070017  8815.32519531     0.12997250     1.59595323  8815.32519531     4.32070017     0.69655514
     1.94596970     1.59621823     1.14112115     4.32071018  8817.87597656     0.12997252     1.59621823  8817.87597656     4.32071018     0.69654715
     1.94665360     1.59648824     1.14176619     4.32071686  8820.39355469     0.12997252     1.59648824  8820.39355469     4.32071686     0.69653898
     1.94733763     1.59676242     1.14241207     4.32072020  8822.90722656     0.12997250     1.59676242  8822.90722656     4.32072020     0.69653058
     1.94802141     1.59704149     1.14305842     4.32072115  8825.43164062     0.12997250     1.59704149  8825.43164062     4.32072115     0.69652218
     1.94870543     1.59732425     1.14370573     4.32072067  8827.93164062     0.12997252     1.59732425  8827.93164062     4.32072067     0.69651335
     1.94938934     1.59761047     1.14435327     4.32071877  8830.43261719     0.12997252     1.59761047  8830.43261719     4.32071877     0.69650453
     1.95007324     1.59789944     1.14500105     4.32071495  8832.91992188     0.12997252     1.59789944  8832.91992188     4.32071495     0.69649565
     1.95075727     1.59819078     1.14564884     4.32071018  8835.42187500     0.12997252     1.59819078  8835.42187500     4.32071018     0.69648635
     1.95144117     1.59848368     1.14629650     4.32070398  8837.90136719     0.12997252     1.59848368  8837.90136719     4.32070398     0.69647706
     1.95212507     1.59877765     1.14694381     4.32069635  8840.37597656     0.12997252     1.59877765  8840.37597656     4.32069635     0.69646764
     1.95280898     1.59907246     1.14759099     4.32068872  8842.84667969     0.12997250     1.59907246  8842.84667969     4.32068872     0.69645792
